cartodb_id,the_geom,url,name,line,median_income
1645,0101000020E61000000A181A0C4B7B52C0A6D7327FE9694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
1653,0101000020E610000029B6BCC1CC7E52C01B297AA44D584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,98472.000000000000
1654,0101000020E6100000CBD1D918A07E52C0620988D584574440,http://www.mta.info/nyct/service/,4th Ave & Pacific St At Ne Corner,2-3-4-5-B-D-N-Q-R,77898.000000000000
1722,0101000020E610000094D705BAF67C52C0A0FA9B42C1674440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 125th St At Se Corner,A-C-B-D,74813.000000000000
1723,0101000020E6100000A1C02989EC7C52C0B0D415A8D8674440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 126th St At Se Corner,A-C-B-D,74813.000000000000
1724,0101000020E610000003F3E1FBE27C52C053A17712EB674440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 127th St At Se Corner,A-C-B-D,33244.000000000000
1731,0101000020E6100000BD0B380B7B7C52C0666EE6BE76694440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 145th St At Sw Corner,A-C-B-D,42893.000000000000
1732,0101000020E6100000AFDD493E767C52C06DB246D072694440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 145th St At Se Corner,A-C-B-D,42893.000000000000
1733,0101000020E6100000F2182B99637C52C01E3F2014A7694440,http://www.mta.info/nyct/service/,Saint Nicholas Ave & 147th St At Ne Corner,A-C-B-D,43965.000000000000
1742,0101000020E61000008CD477BAF37B52C0D4279EEC406A4440,http://www.mta.info/nyct/service/,Frederick Douglass Blvd & 156th St At Nw Corner,B-D,18153.0000000000000000
1749,0101000020E610000057AD82EFFD7E52C03A15F11CA4604440,http://www.mta.info/nyct/service/,6th Ave & 42nd St At Nw Corner,7-7 Express-B-D-F-M,12479.0000000000000000
1750,0101000020E6100000416CB835E97E52C06302FE0F8A604440,http://www.mta.info/nyct/service/,5th-6th Aves & 42nd St At S Corner,7-7 Express-B-D-F-M,126250.000000000000
1755,0101000020E6100000A76CA45AE77E52C00535B3CE88604440,http://www.mta.info/nyct/service/,5th-6th Aves & 42nd St At S Corner,7-7 Express-B-D-F-M,126250.000000000000
1757,0101000020E6100000F4C2DF61DA7E52C083E2FCF006614440,http://www.mta.info/nyct/service/,6th Ave & 47th St At Sw Corner,B-D-F-M,144097.000000000000
1761,0101000020E6100000F648229AE47E52C02135DA30AF614440,http://www.mta.info/nyct/service/,Broadway & 53rd St At Se Corner,B-D-E,87813.000000000000
1765,0101000020E6100000FF6E08BFD47E52C0732C0BA201614440,http://www.mta.info/nyct/service/,6th Ave & 47th St At Se Corner,B-D-F-M,91875.000000000000
1766,0101000020E610000031B1EC4ACB7E52C0B372841416614440,http://www.mta.info/nyct/service/,6th Ave & 48th St At Se Corner,B-D-F-M,91875.000000000000
1767,0101000020E6100000DA3C9D78CE7E52C0F052542B26614440,http://www.mta.info/nyct/service/,6th Ave & 48-49th Sts At W Corner,B-D-F-M,144097.000000000000
1768,0101000020E61000009F5818E3C37E52C0FC90724844614440,http://www.mta.info/nyct/service/,6th Ave & 50th St At Sw Corner,B-D-F-M,144097.000000000000
1769,0101000020E61000001D6EFBBAD37E52C0CAD7C181A3614440,http://www.mta.info/nyct/service/,7th Ave & 53rd St At Se Corner,B-D-E,87813.000000000000
1778,0101000020E6100000E155F9BCE27E52C062BA5C5124624440,http://www.mta.info/nyct/service/,8th Ave & 57th St At Ne Corner,1-2-A-C-B-D,128969.000000000000
1779,0101000020E6100000A610B9B4E17E52C0F6C9354043624440,http://www.mta.info/nyct/service/,8th Ave & 58th St At Nw Corner,1-2-A-C-B-D,162576.000000000000
1785,0101000020E610000013C6F7B7CB7E52C032AAF11963624440,http://www.mta.info/nyct/service/,Central Park West & 60th St At Ne Corner,1-2-A-C-B-D,
1807,0101000020E61000004CBBB4B7947F52C06F1F9383EC5B4440,http://www.mta.info/nyct/service/,Chrystie St & Grand St At Ne Corner,B-D,48243.000000000000
1810,0101000020E61000004E1EF9CDC47F52C046628329DD5C4440,http://www.mta.info/nyct/service/,"Broadway & Houston St At Se Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6 Express-B-D-F-M,122500.000000000000
1811,0101000020E610000043354147AB7F52C08786E433EC5C4440,http://www.mta.info/nyct/service/,"Lafayette St & Bleecker St At Sw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6 Express-B-D-F-M,122500.000000000000
1818,0101000020E6100000E8B1FB76128052C0B1C89A66945D4440,http://www.mta.info/nyct/service/,6th Ave & West 3rd St At Ne Corner,A-C-E-B-D-F-M,82356.000000000000
1823,0101000020E6100000B44A4C25038052C03AA16F50D55D4440,http://www.mta.info/nyct/service/,6th Ave & Waverly Pl At Nw Corner,A-C-E-B-D-F-M,128813.000000000000
1825,0101000020E6100000820D4DAD9B7F52C056654C21F05B4440,http://www.mta.info/nyct/service/,Chrystie St & Grand St At Nw Corner,B-D,48243.000000000000
1832,0101000020E610000033DB9277EE7E52C0C46720CFB1564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,82500.000000000000
1838,0101000020E61000007ECE3CA0DF7E52C06686E5FC83584440,http://www.mta.info/nyct/service/,Flatbush Ave & Fleet St At Nw Corner,B-D-N-Q-R,90993.000000000000
1839,0101000020E610000027EB384D9F7E52C04F58D4AF87574440,http://www.mta.info/nyct/service/,4th Ave & Pacific St At Ne Corner,2-3-4-5-B-D-N-Q-R,77898.000000000000
1845,0101000020E6100000774B3566D17E52C0CE3FAB7C4D584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Sw Corner,B-D-N-Q-R,98472.000000000000
1903,0101000020E6100000A6184F1C407F52C05AD5F21ACE5F4440,http://www.mta.info/nyct/service/,Broadway & 32nd St At Nw Corner,B-D-F-M-N-Q-R,90417.000000000000
1904,0101000020E6100000DF1831293E7F52C0493F8181FA5F4440,http://www.mta.info/nyct/service/,Broadway & 34th St At Sw Corner,B-D-F-M-N-Q-R,143750.000000000000
